codigo_municipio,municipio,cluster_final,total_delitos_tasa,HURTOS_tasa,LESIONES_tasa,VIOLENCIA INTRAFAMILIAR_tasa,HOMICIDIOS_tasa,AMENAZAS_tasa,log_densidad,log_area,centros_por_km2,proporcion_menores,proporcion_adultos,proporcion_adolescentes
68296,GALÁN,0,7000.897969655623,705.3143476891858,1541.2424634689617,2403.2933328668555,104.49101447247199,1436.7514489964897,3.295649403772182,5.311882816190642,0.004957082188047401,0.18362303048351028,0.7608888352918262,0.055488134224663574
68298,GÁMBITA,1,8469.526606030222,681.6228604168159,2581.465301153047,1769.3189142734368,290.0522810284323,1667.8006159134857,2.8732402052173356,6.412200897533893,0.0032882132052815035,0.205725226036244,0.7326407562926444,0.06163401767111158
68307,GIRÓN,2,15127.699439963915,4184.16716091869,5183.514954989927,3741.68137464206,258.0204323806279,1018.2179450960897,6.45857338825751,6.202596016359835,0.008113098417467775,0.17233978694993662,0.765844350768026,0.06181586228203736
68318,GUACA,0,4787.8622957653515,323.5042091733346,1930.2417814008963,841.1109438506697,301.9372618951123,895.0283120462257,3.8058153001539834,5.715046344485402,0.0066137945857734255,0.18357867373421644,0.7541787156187664,0.06224261064701722
68320,GUADALUPE,0,9117.844752732291,1241.4614640633984,3034.68357882164,2676.0391558699916,110.35213013896875,1048.345236320203,4.27119546882964,4.992679783612986,0.027335342095640158,0.17907330253492976,0.7603910858214437,0.060535611643626565
68322,GUAPOTÁ,0,6494.749414038298,1161.9047116857505,1578.9987107524303,1519.4138537429046,59.58485700952566,1042.7349976666992,4.193132917427951,4.223915095503981,0.029717521304782144,0.1826801133975764,0.756499108078975,0.060820778523448644
68324,GUAVATÁ,0,6347.852014954472,882.5890502075737,2393.174155370536,1035.3448473588844,84.86433175072823,1069.2905800591757,4.572202508707196,4.440241945914636,0.01193382145527847,0.14901153139903078,0.793185180260116,0.057803288340853264
68327,GÜEPSA,3,13135.52462534142,1624.697328221926,5640.458648921403,3126.775990162952,245.23733256180017,1394.7873289452384,5.594217107304914,3.4390308706095825,0.13264029393698962,0.16752639655701987,0.7696795320931743,0.06279407134980582
68344,HATO,0,6503.034986306382,567.9506538258848,1703.8519614776549,2044.6223537731855,56.7950653825885,1050.708709577887,3.3720804340181343,5.135901798114205,0.017749633717790928,0.1775029149737664,0.7624502736285437,0.0600468113976899
68368,JESÚS MARÍA,3,4985.5281831638595,492.3978452507516,1641.3261508358385,1046.345421157847,205.1657688544798,779.6299216470233,4.310635544755339,4.506377887488309,0.055807878371625395,0.17059568572576123,0.7685681238750207,0.06083619039921806
68370,JORDÁN,0,3132.3029791245267,170.8528897704287,1252.9211916498105,626.4605958249052,227.8038530272383,512.558669311286,4.05687026818074,3.7111099530519303,0.02506317328883299,0.1985169626917216,0.7351068208445276,0.0663762164637507
68377,LA BELLEZA,0,3997.258291763451,539.5072541030426,1365.1168399273954,760.2147671451962,65.39481867915667,792.9121764847747,3.9507111378207234,5.8177109256749295,0.011933117914979115,0.18287436139986615,0.7535581021189109,0.06356753648122292
68385,LANDÁZURI,1,6579.815939830076,636.7563812738784,1784.8474323585983,1017.845427642336,390.73687032715264,1813.790904234684,3.9658303914794706,6.382182086440338,0.015248644746801042,0.19548782375334905,0.740032578853005,0.06447959739364582
68397,LA PAZ,0,4767.026442247214,359.7755805469595,2107.256971775049,886.5898234907215,141.34040664344838,591.0598823271478,3.6587541497046554,5.653705885708615,0.007033660268321774,0.1616661236888011,0.7808511011507042,0.057482775160494694
68406,LEBRIJA,1,11085.682131736345,2502.3018925225133,5049.735482505353,1658.171995579381,302.54952741922176,747.180324620951,4.841686460905482,6.312520774819838,0.009083753779822379,0.18771765110476094,0.748223029720391,0.064059319174848
68418,LOS SANTOS,0,5973.843910345354,1619.4155178647043,2226.0537118584666,786.5732515342851,251.9090805567318,498.67715946944867,4.39334152387192,5.673753375218465,0.003446787938840604,0.1933424757900858,0.7440979039026416,0.06255962030727255
68425,MACARAVITA,3,3905.872701892734,271.24115985366205,1735.9434230634372,650.978783648789,81.37234795609862,542.4823197073241,3.9230470307353946,4.64359739369726,0.06801563820065862,0.16954867981918575,0.7708147549936304,0.05963656518718387
68432,MÁLAGA,0,9848.297106565196,1604.88232904068,5026.806271558121,1570.6630896155057,112.92349010307557,893.1221489970522,6.476786152885375,4.0635707962467205,0.03497622761780963,0.17064437768258892,0.7635966653274288,0.06575895698998234
68444,MATANZA,0,7056.327564911832,1253.3441500731496,2669.6230396558085,1265.877591573881,87.73409050512048,1015.2087615592511,3.8757697053312192,5.466998682877881,0.02120903658252751,0.1717860987710942,0.770904803473003,0.057309097755902746
68464,MOGOTES,1,8019.099209261163,921.9489060030195,3328.91618409144,1967.6493430131559,278.44094476601265,637.3203846866511,3.830765764017134,6.184087295914775,0.008264972927222633,0.20503272773481868,0.7312417814439967,0.06372549082118469
68468,MOLAGAVITA,0,2259.744807511326,153.20303779737802,1072.4212645816463,472.37603320858227,63.83459908224085,242.57147651251523,4.118087272288789,5.201099729747744,0.011082069807882365,0.16372383343569702,0.7706593928533316,0.06561677371097135
68498,OCAMONTE,0,5908.787672186911,495.5757402479345,2020.4241717800408,2274.5655770353915,127.07070262767552,343.09089709472386,4.8741041446276405,4.333640676914718,0.01329411055010598,0.183303393873165,0.7567148693370167,0.059981736789818337
68500,OIBA,1,10348.076397325922,1915.8790853799821,4501.442349540202,1642.1820731828418,337.75375973264124,966.6745537175594,4.385286590343804,5.659714759161817,0.020974125961454555,0.18579129707497657,0.7525522154523753,0.061656487472648236
